document,product,source,movie_kor,cleaned,cluster
"그렇게 핫했던 이유는 뭘까?
그냥 국가적 영웅을 소재로 해서? 이순신 콘텐츠가 나온지 꽤 돼서 다시 써먹을 때가 되어서?
예전에 이순신은 김명민이 있었다. 불멸의 이순신을 안 본 나이지만, 출정식 장면만은 굉장히 자주 봤었다.
김명민 장군은 젊었다.
최민식 장군은 늙었다. 얼굴도 이순신 영정보다는 훨씬 둥글다... 보톡스가 필요했을듯...
사실 이순신은 명량 당시 마흔 대였을 것이므로,
또 군인은 요즘도 얼굴이 같은 나이 또래보다 늙어보이므로
이순신은 늙은 게 더 설득력 있었다.
하지만
극 초반 회의에서 아무 말도 안하는 답답한 리더...
중반에 회심의 출정식에서는 전장 공황으로 탈영한 병사 목을 베는 엄한 리더였다. 아,,, 출정식이라고 하기도 뭐했다. 그냥 혼내는 장면? 그 장면은 굉장히 어색했다. 병사 목을 베어 무자비한 분위기에서 갑자기 감동적인 분위기로 넘어가는데, 목에 가시가 걸려 잘 안넘어가는 그런 느낌이었다.
이런 점에서는 김명민이 호소력 짙은 목소리로 출정식에서 장병을 격려하는 것이 훨씬 멋있었다. 리더는 그래야 했다....
이순신은 명량해전에서는 판옥선 12척으로만 나섰다.
원래 이순신=거북선 이런 공식이 있는데, 거북선 없이 싸우려니까 영화에 거북선 이미지를 심어 주려고 노력 많이 했더라. 전투 시작하기전에 거북선 한 척을 불태워 날려먹지를 않나... 판옥선으로 '충파'한다고 거북선이 부활했다! 억지를 부리질 않나... 마지막 장면은 뜬금없이 임진왜란으로 돌아가서 한산도 때의 거북선의 위용을 과시하질 않나...(명량은 정유재란 때라고 영화처음에 나옴)
즉, 훌륭한 영화가 아닌 것이다. 훌륭한 영화는 훌륭한 사람이나 물건을 가져다 쓴다고 되는 게 아니라, 새로운 트렌드나 신드롬을 만들어내야 하는 것이다. 마치 겨울왕국 때문에 여자 아동들이 엘사 옷입고 다니게 된것처럼! 내생각은 이 영화는 반드시 판옥선이 거북선만큼이나 위대하다는 것을 알렸어야 한다. 거북선은 숫자도 많지 않았고, 돌격용이었지, 주력 함선은 아니었기 때문이다. 영화에서 판옥선은 왜적의 배들이 닿기만 해도 부셔버리는 어마무시함을 드러냈다. 그런데 그걸 그런 이미지를 다 버리고 마무리는 나오지도 않았던 거북선이라니?! ㅎㅎ 내가 감독이었어야해....ㅋㅋㅋㅋㅋㅋㅋ
그리고 실제 명량해전에서는 백병전을 안했다고 한다. 아군 전사자가 4명이었다는데???? ㄷㄷㄷㄷㄷ
영화는 명량 하나만 소재로 하다보니 다양하고 스릴넘치는 장면을 위해서 백병전도 나오고, 왜장이 직접 달려들기도 하고, 적 중에는 저격수도 있고 ㅋㅋㅋㅋㅋㅋ 난장판이었다. 그 시대에 뭔 저격수라냐 ㅋㅋㅋㅋ
아 그리고 조선 일본 구분시키려고 너무 애썼다.
일본이 그때 그렇게 일장기를 달고 다녔을까? 완전 도배를 했던데, 그런 그림은 처음 봤다. 확인해보고싶지만 귀찮. 분명히 그럴거 같지가 않다.
조선 수군은 병사들도 갑옷이었다. 진짜일까? 아니라면 각색 지나치다고 생각했다 ㅋㅋㅋ
불멸의 이순신에서는 병사들은 배와 등에 물 수 자 써져있는 천 옷을 입고 싸웠다. 그리고 병사는 조선 내내 대체로 천 옷 입었던 게 내 기억에 박혀있다....
명량해전의 승리는 사실 제갈량이 그랬듯 자연을 읽고 전장을 유리하게 선택한 것이 유효해서였다. 그래야 말도 안되는 배수의 적 물량을 막은 것이 이해가 된다.
그런데 영화에서는 너무 백성들의 힘을 강조하느라 좀 억지가 있었다. 백성들이 천을 흔들어 자폭선을 알리는 거, 백성들이 어선으로 군함을 회오리에서 빼주는 거..ㅎ 정말 말도 안된다. 아마 실제로는 그런 위기는 있지도 않았을 것 같다. 영화는 너무 백성이 최고다 로 몰아가는 것이 티가 났다. 명량의 핵심이 아닌 그것.
류승룡은 대단하다. 나오는 영화마다 다 펑펑 터진다.
그런데 최종병기활 때도 청나라, 이번에는 왜놈 ㅋㅋㅋㅋ 그것도 모자라 일본에서도 싫어하는(, 버리는) 카드 해적왕 ㅋㅋㅋㅋㅋㅋㅋㅋ
흥행하는 영화들은 이제 공통점을 찾기가 굉장히 어려워졌다. 난 유머가 있어야 흥행한다고 생각했었는데 이제는 더이상 그렇지도 않았다. 유머가 있을 수가 없는 영화였다.
명량은 교육용 자료로 쓰면 이순신을 모르는 사람들에게는 영웅적인 활약상을 배우는 데에 도움이 된다는 생각이 들었다. 하지만 그 외에는 뭐... CG가 저 수준밖에 안되나 싶었고, 박물관에서 틀어주는 3D 다큐멘터리 느낌이 많이 났다. 박물관 영화 치고 2시간이 넘는 건 좀 그렇지만 ㅋㅋ 그러고보니 명량은 3D는 안만들었나?ㅋㅋ
이 영화는 15세 관람가였다. 그래서 초장부터 참수의 장면이 많이 나왔고, 코 자르는 것도 한 번 있었다. 막판에 류승룡도 참수됐고. 그런데 영화가 끝나고 받침의자가 많이 남아 있었다. 초등학생들이 많이 왔었다. 부모들이 교육용으로 보게 한 것 같은데, 오히려 정신적 충격 받은 아이들도 많이 있을 것이다. 나도 어렸을 때 태극기 휘날리며에서 목부분 치료한답시고 다 베어내서 뼈랑 구더기 드러나는 장면 보고 큰 충격 받았었는데.... 목잘린 쇼크가 요즘 애들한테 생기겠군.
솔직히
이 영화는
딱 역린 급이었다.
배경이 진도이고 울돌목이라는 것이
세월호의 맹골수도가 자꾸만 떠오르고
회오리 속에 잠겨들어가는 배들이 가슴 아프게 보였다.",myeongryang,watcha_reviews_low_integrated.csv,명량,이유 뭘까 국가 영웅 소재 이순신 콘텐츠 예전 이순신 김명민 불멸 이순신 나이 출정식 장면 김명민 장군 최민식 장군 얼굴 이순신 영정 보톡스 필요 이순신 명량 당시 마흔 군인 요즘 얼굴 나이 또래 이순신 설득력 초반 회의 리더 중반 회심 출정식 전장 공황 탈영 병사 리더 출정식 장면 장면 병사 분위기 감동 분위기 가시 느낌 김명민 호소력 목소리 출정식 장병 격려 리더 이순신 판옥선 이순신 거북선 공식 거북선 거북선 이미지 노력 전투 시작 거북선 판옥선 충파 거북선 부활 억지 마지막 장면 임진왜란 산도 거북선 위용 과시 명량 처음 물건 트렌드 신드롬 겨울 왕국 때문 여자 아동 엘사 판옥선 거북선 거북선 숫자 돌격 주력 함선 때문 판옥선,3
박지훈 꼭 상줘라,the_kings_garden,watcha_reviews_low_integrated.csv,왕과 사는 남자,박지훈,3
유아인 머리박는연기 진짜로 피 났다고 함,sado,watcha_reviews_low_integrated.csv,사도,유아 머리 연기,3
최악. 좋은 소재랑 배우로 이렇게 죽을 쑤는게 더 어려울 것 같은데... 말잇못,myeongryang,watcha_reviews_low_integrated.csv,명량,최악 소재 배우,3
이게 대한민국 천만 영화 수준이다.,myeongryang,watcha_reviews_low_integrated.csv,명량,이게 대한민국 천만 수준,3
전투씬이 감동이긴 했으나 전체적으로 지루했다.,myeongryang,watcha_reviews_low_integrated.csv,명량,전투 감동 전체,3
"노인 분장술을 보여주는 영화네요. 연기력이 커버한다고 위로해 보지만, 도저히 위로가 되지 않는다. 전혀 기대하지 않고 봐도 실망되는 영화다",sado,watcha_reviews_low_integrated.csv,사도,노인 분장 연기력 커버 위로 위로 기대 실망,3
"산만하고 뒤죽박죽
소지섭은 왜 나왔나",sado,watcha_reviews_low_integrated.csv,사도,뒤죽박죽 소지섭,0
박지훈이 따낸 1점,the_kings_garden,watcha_reviews_low_integrated.csv,왕과 사는 남자,박지훈,3
고작 2시간도 감당못할 설정으로 영화를 만드니 팩션물이 닥터 침술사 스트레인지가 되지,the_night_owl,watcha_reviews_low_integrated.csv,올빼미,시간 감당 설정 팩션 닥터 침술사,3
다큐 같은 연출 위에서 영화를 완성시키는 배우들.. ..2020.02.18.에 만나다,the_man_standing_next,watcha_reviews_low_integrated.csv,남산의 부장들,다큐 연출 완성 배우,3
메세지는 알겠는데 다 보고나니 현실에서 이런일이 있을까봐 무섭고 불편함..,parasite,watcha_reviews_low_integrated.csv,기생충,메세지 현실 불편,3
처음으로 느낀 자막의 필요성 진짜 뭐래? 나 못알아들었어요 제발 넘어가지말고 한번씩만 더 말해주세요,the_man_standing_next,watcha_reviews_low_integrated.csv,남산의 부장들,처음 자막 필요,3
"역사 왜곡을 유쾌하게 하면 그런갑다하는데, 진지하게 해버리니 나로썬 위정척사의 심정.",the_night_owl,watcha_reviews_low_integrated.csv,올빼미,역사 왜곡 유쾌 위정척사 심정,3
"관람을 마치고 나서 기분이 매우 좋지 않은 영화다.
-
주인공 가족들을 더욱더 기생충으로 보이게 하기 위한 가난 포르노, 기도 안 차는 미성년자와의 되도 않는 로맨스(라고 표현하기도 역겨움), 15세 관람가와 맞지 않는 애무씬에 자극적인 피떡칠 칼부림과 뜬금없는 마무리. 남들은 좋게 봤을 지언정 나는 이 모든게 불편하고, 짜증나고, 영화관을 나올 때 몹시 우울해졌다.
-
상 받았다길래 정말 엄청 기대를 했었다. 그러나 연이어 터지는 과거 인터뷰들 재조명에 으악... 영화를 마저 보고 나오니 이제 더이상 봉 영화 볼 일 없을 것 같다. 어차피 내가 안 봐도 많은 사람들이 봐줄 테니까 타격감은 0이겠지만 내 멘탈은 건강하겠지... ㅡ190602",parasite,watcha_reviews_low_integrated.csv,기생충,관람 기분 주인공 가족 기생충 가난 포르노 미성년자 표현 관람 애무 자극 피떡 마무리 불편 짜증 영화관 우울 기대 과거 인터뷰 조명 이상 타격 멘탈 건강,3
세상이 나를 몰카하는 기분,the_kings_garden,watcha_reviews_low_integrated.csv,왕과 사는 남자,세상 몰카 기분,3
덜떨어짐의 새로운 영역을 개척했다. 후반부의 떡슬로우모션은 정말 뭐라 할 말이 없음. 한국 영화를 적게 잡아 15년은 퇴보시켰다. 강렬하다.,myeongryang,watcha_reviews_low_integrated.csv,명량,영역 개척 후반부 슬로우 모션 한국 퇴보,3
이딴게 천만...?,the_kings_garden,watcha_reviews_low_integrated.csv,왕과 사는 남자,천만,3
이 영화는 배우들의 연기가 정말 좋은 작품인 것 같습니다. 각 계절과 상자속 시련을 잘 표현해주신 유아인님의 섬세한 연기을 볼 수 있었으며 역시 사극장르에 빠지지 않으시는 송강호님의 연기또한 좋았습니다. 하지만 저에게 소재가 맞지않아 졸면서 봤기에 몰입은 하지 못한 것 같습니다.,sado,watcha_reviews_low_integrated.csv,사도,배우 연기 작품 계절 상자 시련 표현 유아인 연기 극장 송강호 연기 소재 몰입,3
발작버튼 : 남한산성,the_night_owl,watcha_reviews_low_integrated.csv,올빼미,발작 버튼 남한산성,3
이렇게 찍어도 천만이 되는구나,the_kings_garden,watcha_reviews_low_integrated.csv,왕과 사는 남자,천만,3
"모티브, 픽션이라는 말에만 의지하는 게으른 창작물. 이곳의 조선은 갓 들어온 의관이 맹인이라는 이유로 세자와 심지어 세자빈의 침전을 창틀너머 들락거리는 곳이며, 금군조차 무위로 이겨버리는 곳이다. 적장자와 그의 장자, 대군을 차치하고 소용 소생의 군이 왕위계승에 끼어드는 곳임은 말 할 것도 없고. 구라를 쳐도 말이 되게 구라를 좀 쳐야지.",the_night_owl,watcha_reviews_low_integrated.csv,올빼미,모티브 픽션 의지 창작물 이곳 조선 의관 맹인 유로 세자 세자빈 침전 창틀 금군 무위 적장자 장자 대군 차치 소용 소생 왕위 계승 구라 구라,3
국뽕과 돈만 있다면 누구든지 만들 영화,myeongryang,watcha_reviews_low_integrated.csv,명량,누구,3
입맛에 맞지 않는 음식을 먹다가 도저히 다 먹지를 못한 느낌이었다. 특이한 연출 방식들이 보였으나 딱히 이해되지 않고 이해하고 싶지도 않았다.,decision_to_leave,watcha_reviews_low_integrated.csv,헤어질 결심,입맛 음식 느낌 연출 방식 이해,3
"20년 4월 21일 17:35 아류작이란 이름을 대기조차  너무도 초라한 작품 세상에  공공연하게 퍼져있는 10.26사태에 대해서 어떻게 표현할것인가? 영화로서의 남산의 부장들이 주려고 하는 메시지가 무엇인가? 사실전달이 목적인가? 재규어의 혁명가적 모습을 보여주고싶었던 것일까?   애초에 재규어는 혁명가가 될수없다.  재규어의 최후진술에는 애초에 선택지라는 것이 존재하지 않는다. 재판장에서 재규어가 말한 '자유민주주의의 회복'을 위해서라는 답변이 그저 재규어가 할수있는 최선의 답변이였을뿐. 혁명을 위한 일말의 준비도 되어있지 않은 그런 우발성 총격. 계획적이라고 하기에는 너무도 허술하기 그지없는 총격. 사건 뒤 차안, 중정 혹은 육본... 사이에서의 고민 그것 또한 재규어를 혁명가가 될수없게 만드는 바보같은 고민의 시간이다.  그 뒤 대머리가 청와대로 입성한다... 또 하나의 재앙의 시작이다. 또한 심히 거슬리는 차지철(이희준)의 연기과 전두환(서현우)의 연기. 마지막 술자리에서 차지철이 재규어를 꼴쳐본다든가 여성두명이 호들갑을 떤다든가 무튼 차지철과 전두환이 나올때마다 거슬리고 영화와 달리 실제의 모습을 아는데 그것을 제대로 표현하지 못하고 각색했다고해도 무척 볼품없다. 그리고 총을 가지고 궁정동 안가의 입성전 3인의 대화에서는 불안함과 초조함이라는 감정은 전혀 찾아볼수없다. 이게 말이 되는가? 의전과장 박선호는 재규어에게 경호원의 숫자를 애초에 4명에서 7명이라고 불러서 말했고 거사를 미루자고 제안하였으며 30분의 시간을 달라고 하였다. 극적인 템포를 위해서 라고는 하지만 그냥 너무 불편한 장면중의 하나이다.  영화적 가치가 매우 떨어지는 하나의 필름이다.",the_man_standing_next,watcha_reviews_low_integrated.csv,남산의 부장들,아류 이름 대기 작품 세상 사태 표현 남산 부장 메시지 무엇 전달 목적 재규어 혁명가 모습 애초 재규어 혁명가 재규어 최후 진술 애초 선택지 존재 재판장 재규어 자유민주주의 회복 답변 재규어 최선 답변 혁명 일말 준비 우발 총격 계획 총격 사건 차안 중정 육본 사이 고민 그것 재규어 혁명가 바보 고민 시간 대머리 청와대 입성 하나 재앙 시작 차지철 이희준 연기 전두환 서현우 연기 마지막 자리 차지철 재규어 여성 호들갑 차지철 전두환 실제 모습 그것 표현 각색 궁정동 안가 성전 대화 불안 초조 감정 이게 의전 과장 박선호 재규어 경호원 숫자 애초 거사 제안 시간 템포 불편 장면 하나 가치 하나 필름,3
너는 명량이 아니다.  너는 한 영화의 대한민국이다,myeongryang,watcha_reviews_low_integrated.csv,명량,명량 대한민국,3
보고 나서 기분 안 좋아지는 영화,parasite,watcha_reviews_low_integrated.csv,기생충,기분,3
지루함의 끝판왕,sado,watcha_reviews_low_integrated.csv,사도,지루함 끝판,3
"삶이 언젠가 끝나는 것이라면, 예술가는 사람들의 삶을 희망과 사랑의 색으로 칠해야한다",decision_to_leave,watcha_reviews_low_integrated.csv,헤어질 결심,예술가 희망 사랑,3
"<상류층 기능론자가 교묘히 ‘잘’ 만든 영화, >
사실 봉감독이 기만적이라고 느껴질 정도다. 가난한 자의 올라오려는 의지를 결코 못이룰 계획이라는 잔인한 메시지와 더불어, 이런 영화를 보고 칸영화제에서 골져스- 브라보- 우리나라도 이렇다- 를 외치는 그 ‘귀한’ 상을 준 이들 역시 ‘상류층’ 이니. 이런 내용으로 상을 받는 봉감독과 가난을 단순 소재좋은 미적 ‘악세사리’로 소비하는 상류층들의 모습이. 그 영화제를 상상하자면, 이것 역시 쓴웃음 짓게되는 블랙코미디의 연장선으로 느껴진다. 한참 때탄 몇십만원짜리 골든 구스가 유행할때 이런말이있었다. ‘부자들은 자기들이 가진 것도 모자라 못가진 자들의 가난마저 가지려한다’ 그말이 참 뼈져리게 와닿았다. 극중 아들이 취미에 꽂혀 미국에서 직구한 ‘인디언’ 물품들. 잘 살펴보면, 당시 백인들에의해 자신들의 터전을 잃은 ‘소수자’이다. 그런 그들의 ‘정신’을 그저 돈으로 직구하고, 우스꽝스럽게 소모되는 자본주의적 상품으로만 사용하는 ‘부유한’ 집의 그 아들. 정말 이영화는 안의 내용도, 밖의 상을 탄 모습도. 그 얼마나 메시지를 잘보여주는지. 웃어야할지 울어야할지. 참으로 아이러니하다. 이런것까지 다 그의 설계였다면 박수쳐주고싶다.
-
브루주아들이 선별하고, 꼽아낸 이영화는 역시나 아이러니하게도 일반 대중(그들보다 낮은) 들에게 또 환호받는다 얼마나 좋은영화냐며ㅋㅋㅋㅋ 마치 자신을 먹여살린다며 박사장에게 충성을 외치는 지하실 인간처럼 ㅋㅋㅋ 진짜 기만적이다. 우리는 영화 속 그들을 보고 웃었으나, 우리의 자화상일 뿐이다. 지금을 보라. 단지 영화 속 그들의 모습이 극단적으로 극대화되어 표현되었을 뿐이지.
-
이런 교묘하게 잘 만든 영화가 짜증나는 건 실제로 현실에서 없는 자들을 마치 영화속 박사장에게 맹목적인 ‘충성’ 을 하는 그 지하실의 낮은 약자들처럼 만들어버리는 것이다.  영화를 보고 나온 사람들이-극에 따르면 주로 지하철을 타는 ‘그 계층’ 사람들-  ”맞다. 이건 걸작이야! 내가 기생충이었어! “ 혹은 마냥 저 지하실의 숨어사는 자들처럼 박수치며 충성하는 것이, 씁쓸하다. 여러분들 그건 아닙니다. 아니에요.
-
이 영화가 웃긴게 보고 나면 이상하게 뭐지, 그냥 기분이 좀 이상하네. 했다가 시간이 지날 수록, 곱씹을 수록 기분이 더 그지같아진다. ㅋㅋㅋㅋ 이걸 찬양하자니 진짜 영화 속 지하실에 사는 자와 내가 무엇이 다른가 생각이들어 별점 0.5를주겠다. 차라리 플로리다프로젝트를 보자.
-
그리고 영화 속 봉감독의 페르소나는 사실 부잣 집 아들래미같다는 생각이 든다. 유일하게 지하층 언어를 해석하고, 맡은 냄새를 거리낌 없이 내뱉는 걸보면. 유일하게 그들을 해석하며 표현하지만, 딱 그 현상을 읊는 것에서 멈춘다. 나아가지 않는다. 마치 이번영화의 봉감독처럼. 누가보기엔 의미있는것같고 창의적인것처럼 보이나 딱 어린아이가 읊는 계급제. 그리고 관객들은 박사장 아내처럼 온갖 수식어를 붙여가며 찬양한다. 아이이기에 사람들은 누구에게 책임을 물을수도 없이 난처하다. 그리고 극 중 딸래미가 이런말을 하지. 걔 사실 아무것도 없다고. 뭐 있는 척하는 거라고. 봉감독도 은근히 이런걸 숨김과 동시에 고해성사하고 싶었던건 아닐까? ㅋㅋㅋ
-
사실 이런 면에서는 연교가 관객들과 가장 맞닿아있다고 생각한다. 봉감독이 그려낸 이야기에 온갖 미사여구를 붙이는 역할. 그리고 연교 그 자체도 사실 ‘기생’의 포지션을 갖고있다. 무기력하게 흐물하게 누워있는 모습이나, 박사장의 부에 기대사는 모습. 그러나 마치 상류층마냥 타 기생충들을 제일 적극적으로 견제 및 봉합하는 모습은 우리를 그가 박사장(비교적 덜 기생의 이미지를 보이는) 과 같다 착각하게 한다. 그러나 연교는 자기가 기생하는 것을 모른다. 기생충의 최상위층이라하면 모를까. 사실이게 의미가 있을까 싶지만. 마치 난 이쪽에 속하지, 생각하며 자연스레 평가내리는 관객들처럼.
-
봉감독은 블랙코미디라 했지만, 실질적으로 코미디적 요소로 극대화된 대상은 하층, 최하층, 상층의 여성들(이들도 굳이 따지자면 상층은 아닌, 똑같은 기생포지션이라 생각든다) 뿐. 특히나 가난한 자는 엄청나게 코믹적으로 확대되었다. (가난만 강조하기 위해 어설픈 장치들이 많이보인다. 그러나 그가 블랙코미디를 표방했기에 넘어갈수는 있다.) 그러나 박사장은? 어떤 관객이 그에게 일어난 일에 대해 연민을 느끼는 이유는, 이 코미디 무대에서 봉감독이 거의 유일하게 ‘일반적’ 으로 세팅한 인물이 그이기 때문이다. (비교적 기생의 이미지가 덜 부각되고, 보통의 전형적 상류층 처럼 보이는) 이것이 불쾌하다. 참 치밀하고. 온갖것이 과장된 인물들 사이서 일반적으로 보이는 최상위 계층의 그가 그런 파국을 맞았으니 그 화살은 우스꽝스럽고 과장되게 표현된 가난한 자에게 돌아간다. 그리고 가난한 자는 추악한 자로 귀결된다. 사실 개그맨도 코미디 요소로 소수자를 상대할때 심혈을 기울인다. 그만큼 민감한 요소니까. 그런데 이 2시간 남짓의 블랙코미디 무대에선 그런것이 없다. 말그대로 무자비하게 하층, 최하층을 ‘기생충’이란 단어에 알맞게 재단하기위해 꾸역꾸역 모든 인물의 특징을 맞춰 괴상하게 잘라낸 느낌. 누군가는 감독이 어떤 편도 들지 않는다 말하지만, 과연 그런가?
-
단순히 게으름(백수 4인가족) 으로 가난이란 단어를 덮고 확대하는 이 영화는, 자칫 잘못하면 진짜 가난은 게으르기때문에 온다는 개념(상류층이 흔하게 주입하는 그것)을 불러일으킨다. 그래서 두렵다. 가난이란 단어는 하나지만 그 속내는 모두 다르다. 덧붙여 말하면, 온갖 충이 난무하는 시대에서, 스스로 기생충인가 자문하지는 말았으면 한다.",parasite,watcha_reviews_low_integrated.csv,기생충,상류층 기능 감독 기만 정도 가난 계획 잔인 메시지 영화제 우리 나라 상류층 내용 감독 가난 단순 소재 악세 소비 상류층 모습 영화제 상상 이것 쓴웃음 블랙 코미디 연장선 한참 골든 구스 유행 부자 자기 가난 아들 취미 미국 직구 인디언 물품 당시 백인 자신 터전 소수자 정신 직구 소모 자본주의 상품 사용 부유 아들 내용 모습 메시지 아이러니 설계 박수 브루 주아 선별 이영화 아이러니 일반 대중 환호 자신 박사장 충성 지하실 인간 기만 우리 우리 자화상 지금 모습 극단 극대 표현 짜증 현실 박사장 맹목 충성 지하실 지하철 계층 이건 걸작 기생충,3
